 from   to   via     T_slow    T_thermal     mfp_s       mfp_t    
   162   163    42   8.080E-01   8.134E-01   1.465E+00   1.578E+01
  3345   162    42   6.082E-01   6.141E-01   1.465E+00   1.558E+01
  3345  3345    42   0.000E+00   0.000E+00   1.465E+00   1.558E+01
  3345   163    42   3.803E-01   3.848E-01   1.465E+00   1.558E+01
   163   162    42   8.683E-01   8.742E-01   1.465E+00   1.736E+01
   163  3345    42   1.237E-01   1.252E-01   1.465E+00   1.736E+01
   163   163    42   0.000E+00   0.000E+00   1.465E+00   1.736E+01
   180   180    43   0.000E+00   0.000E+00   1.354E-01   1.600E+00
   180    48    43   1.134E-01   1.325E-01   1.354E-01   1.600E+00
   180   239    43   8.058E-01   8.607E-01   1.354E-01   1.600E+00
    48   180    43   5.538E-02   6.472E-02   1.354E-01   1.647E+00
    48    48    43   0.000E+00   0.000E+00   1.354E-01   1.647E+00
    48   239    43   8.784E-01   9.298E-01   1.354E-01   1.647E+00
   239   180    43   2.899E-01   3.099E-01   1.354E-01   1.755E+00
   239    48    43   6.472E-01   6.853E-01   1.354E-01   1.755E+00
   239   239    43   0.000E+00   0.000E+00   1.354E-01   1.755E+00
  2949  2949    44   0.000E+00   0.000E+00   1.006E+00   8.405E+00
  2949   163    44   3.173E-02   3.305E-02   1.006E+00   8.405E+00
  2949   160    44   9.559E-01   9.655E-01   1.006E+00   8.405E+00
   163  2949    44   3.289E-02   3.431E-02   1.006E+00   1.207E+01
   163   163    44   0.000E+00   0.000E+00   1.006E+00   1.207E+01
   163   160    44   9.546E-01   9.647E-01   1.006E+00   1.207E+01
   160  2949    44   5.035E-01   5.088E-01   1.006E+00   1.293E+01
   160   163    44   4.852E-01   4.903E-01   1.006E+00   1.293E+01
   160   160    44   0.000E+00   0.000E+00   1.006E+00   1.293E+01
  3848  3848    45   0.000E+00   0.000E+00   1.422E+01   1.273E+02
  3848    34    45   3.408E-01   3.417E-01   1.422E+01   1.273E+02
  3848  3847    45   6.567E-01   6.580E-01   1.422E+01   1.273E+02
    34  3848    45   3.231E-01   3.239E-01   1.422E+01   1.193E+02
    34    34    45   0.000E+00   0.000E+00   1.422E+01   1.193E+02
    34  3847    45   6.745E-01   6.758E-01   1.422E+01   1.193E+02
  3847  3848    45   4.789E-01   4.798E-01   1.422E+01   1.492E+02
  3847    34    45   5.189E-01   5.200E-01   1.422E+01   1.492E+02
  3847  3847    45   0.000E+00   0.000E+00   1.422E+01   1.492E+02
  2951  2951    46   0.000E+00   0.000E+00   5.252E-02   6.291E-01
  2951   168    46   3.555E-01   4.548E-01   5.252E-02   6.291E-01
  2951   158    46   4.115E-01   5.247E-01   5.252E-02   6.291E-01
   168  2951    46   7.313E-01   8.763E-01   5.252E-02   1.577E-01
   168   168    46   0.000E+00   0.000E+00   5.252E-02   1.577E-01
   168   158    46   1.828E-02   3.213E-02   5.252E-02   1.577E-01
   158  2951    46   7.381E-01   9.330E-01   5.252E-02   4.417E-01
   158   168    46   1.594E-02   3.505E-02   5.252E-02   4.417E-01
   158   158    46   0.000E+00   0.000E+00   5.252E-02   4.417E-01
    13    13    47   0.000E+00   0.000E+00   2.887E+01   9.827E+01
    13   158    47   8.697E-02   8.700E-02   2.887E+01   9.827E+01
    13    54    47   9.127E-01   9.129E-01   2.887E+01   9.827E+01
   158    13    47   3.915E-01   3.916E-01   2.887E+01   2.483E+02
   158   158    47   0.000E+00   0.000E+00   2.887E+01   2.483E+02
   158    54    47   6.081E-01   6.083E-01   2.887E+01   2.483E+02
    54    13    47   8.708E-01   8.708E-01   2.887E+01   2.887E+01
    54   158    47   1.289E-01   1.289E-01   2.887E+01   2.887E+01
    54    54    47   0.000E+00   0.000E+00   2.887E+01   2.887E+01
  3734  3734    48   0.000E+00   0.000E+00   7.719E-01   8.512E+00
  3734  3449    48   3.031E-01   3.064E-01   7.719E-01   8.512E+00
  3734    43    48   6.863E-01   6.927E-01   7.719E-01   8.512E+00
  3449  3734    48   8.612E-01   8.706E-01   7.719E-01   9.741E+00
  3449  3449    48   0.000E+00   0.000E+00   7.719E-01   9.741E+00
  3449    43    48   1.252E-01   1.283E-01   7.719E-01   9.741E+00
    43  3734    48   9.292E-01   9.379E-01   7.719E-01   9.474E+00
    43  3449    48   5.964E-02   6.116E-02   7.719E-01   9.474E+00
    43    43    48   0.000E+00   0.000E+00   7.719E-01   9.474E+00
  2750  2750    49   0.000E+00   0.000E+00   5.829E-01   2.408E+00
  2750    51    49   4.584E-01   4.676E-01   5.829E-01   2.408E+00
  2750  2951    49   5.167E-01   5.264E-01   5.829E-01   2.408E+00
    51  2750    49   1.073E-01   1.099E-01   5.829E-01   7.381E+00
    51    51    49   0.000E+00   0.000E+00   5.829E-01   7.381E+00
    51  2951    49   8.772E-01   8.889E-01   5.829E-01   7.381E+00
  2951  2750    49   1.193E-01   1.220E-01   5.829E-01   7.053E+00
  2951    51    49   8.652E-01   8.768E-01   5.829E-01   7.053E+00
  2951  2951    49   0.000E+00   0.000E+00   5.829E-01   7.053E+00
  3585  3585    50   0.000E+00   0.000E+00   2.227E-02   3.472E-01
  3585    55    50   2.633E-02   6.667E-02   2.227E-02   3.472E-01
  3585   275    50   6.423E-01   9.083E-01   2.227E-02   3.472E-01
    55  3585    50   1.782E-02   4.516E-02   2.227E-02   3.526E-01
    55    55    50   0.000E+00   0.000E+00   2.227E-02   3.526E-01
    55   275    50   6.677E-01   9.324E-01   2.227E-02   3.526E-01
   275  3585    50   2.750E-01   3.894E-01   2.227E-02   3.681E-01
   275    55    50   4.226E-01   5.906E-01   2.227E-02   3.681E-01
   275   275    50   0.000E+00   0.000E+00   2.227E-02   3.681E-01
  2956  2956    51   0.000E+00   0.000E+00   1.619E-01   1.453E+00
  2956   175    51   1.447E-01   1.592E-01   1.619E-01   1.453E+00
  2956    49    51   7.849E-01   8.330E-01   1.619E-01   1.453E+00
   175  2956    51   4.838E-01   5.343E-01   1.619E-01   2.336E+00
   175   175    51   0.000E+00   0.000E+00   1.619E-01   2.336E+00
   175    49    51   4.121E-01   4.585E-01   1.619E-01   2.336E+00
    49  2956    51   8.032E-01   8.524E-01   1.619E-01   1.444E+00
    49   175    51   1.262E-01   1.397E-01   1.619E-01   1.444E+00
    49    49    51   0.000E+00   0.000E+00   1.619E-01   1.444E+00
   181   181    52   0.000E+00   0.000E+00   1.282E-01   1.590E+00
   181   239    52   1.084E-01   1.286E-01   1.282E-01   1.590E+00
   181   197    52   8.043E-01   8.643E-01   1.282E-01   1.590E+00
   239   181    52   5.875E-02   6.974E-02   1.282E-01   1.678E+00
   239   239    52   0.000E+00   0.000E+00   1.282E-01   1.678E+00
   239   197    52   8.677E-01   9.246E-01   1.282E-01   1.678E+00
   197   181    52   3.112E-01   3.346E-01   1.282E-01   1.762E+00
   197   239    52   6.195E-01   6.603E-01   1.282E-01   1.762E+00
   197   197    52   0.000E+00   0.000E+00   1.282E-01   1.762E+00
  2753  2753    53   0.000E+00   0.000E+00   6.681E+01   3.866E+02
  2753  2751    53   5.815E-01   5.816E-01   6.681E+01   3.866E+02
  2753  2750    53   4.183E-01   4.184E-01   6.681E+01   3.866E+02
  2751  2753    53   1.127E-01   1.127E-01   6.681E+01   3.346E+02
  2751  2751    53   0.000E+00   0.000E+00   6.681E+01   3.346E+02
  2751  2750    53   8.872E-01   8.873E-01   6.681E+01   3.346E+02
  2750  2753    53   8.368E-02   8.370E-02   6.681E+01   3.047E+02
  2750  2751    53   9.162E-01   9.163E-01   6.681E+01   3.047E+02
  2750  2750    53   0.000E+00   0.000E+00   6.681E+01   3.047E+02
    76    76    54   0.000E+00   0.000E+00   1.727E+03   1.727E+03
    76    47    54   2.915E-01   2.915E-01   1.727E+03   1.727E+03
    76   167    54   7.084E-01   7.084E-01   1.727E+03   1.727E+03
    47    76    54   5.084E-01   5.084E-01   1.727E+03   4.533E+03
    47    47    54   0.000E+00   0.000E+00   1.727E+03   4.533E+03
    47   167    54   4.915E-01   4.915E-01   1.727E+03   4.533E+03
   167    76    54   7.154E-01   7.154E-01   1.727E+03   1.727E+03
   167    47    54   2.846E-01   2.846E-01   1.727E+03   1.727E+03
   167   167    54   0.000E+00   0.000E+00   1.727E+03   1.727E+03
    72    72    55   0.000E+00   0.000E+00   1.924E-02   2.936E-01
    72  3334    55   2.628E-01   3.807E-01   1.924E-02   2.936E-01
    72    50    55   4.167E-01   5.959E-01   1.924E-02   2.936E-01
  3334    72    55   6.301E-01   9.142E-01   1.924E-02   3.106E-01
  3334  3334    55   0.000E+00   0.000E+00   1.924E-02   3.106E-01
  3334    50    55   2.142E-02   5.972E-02   1.924E-02   3.106E-01
    50    72    55   6.545E-01   9.370E-01   1.924E-02   3.069E-01
    50  3334    55   1.403E-02   3.908E-02   1.924E-02   3.069E-01
    50    50    55   0.000E+00   0.000E+00   1.924E-02   3.069E-01
    19    19    56   0.000E+00   0.000E+00   2.709E-01   3.581E+00
    19  3451    56   3.125E-01   3.211E-01   2.709E-01   3.581E+00
    19  3441    56   6.606E-01   6.768E-01   2.709E-01   3.581E+00
  3451    19    56   8.782E-01   9.027E-01   2.709E-01   3.850E+00
  3451  3451    56   0.000E+00   0.000E+00   2.709E-01   3.850E+00
  3451  3441    56   8.803E-02   9.494E-02   2.709E-01   3.850E+00
  3441    19    56   9.277E-01   9.505E-01   2.709E-01   3.770E+00
  3441  3451    56   4.398E-02   4.743E-02   2.709E-01   3.770E+00
  3441  3441    56   0.000E+00   0.000E+00   2.709E-01   3.770E+00
  3461  3461    57   0.000E+00   0.000E+00   7.710E-02   1.115E+00
  3461  3503    57   6.511E-02   8.809E-02   7.710E-02   1.115E+00
  3461  3585    57   8.142E-01   9.035E-01   7.710E-02   1.115E+00
  3503  3461    57   3.799E-02   5.141E-02   7.710E-02   1.129E+00
  3503  3503    57   0.000E+00   0.000E+00   7.710E-02   1.129E+00
  3503  3585    57   8.563E-01   9.413E-01   7.710E-02   1.129E+00
  3585  3461    57   3.213E-01   3.567E-01   7.710E-02   1.185E+00
  3585  3503    57   5.791E-01   6.368E-01   7.710E-02   1.185E+00
  3585  3585    57   0.000E+00   0.000E+00   7.710E-02   1.185E+00
  3337  3337    58   0.000E+00   0.000E+00   2.602E-02   4.181E-01
  3337    61    58   2.342E-02   5.291E-02   2.602E-02   4.181E-01
  3337    60    58   7.213E-01   9.293E-01   2.602E-02   4.181E-01
    61  3337    58   1.459E-02   3.296E-02   2.602E-02   4.188E-01
    61    61    58   0.000E+00   0.000E+00   2.602E-02   4.188E-01
    61    60    58   7.464E-01   9.510E-01   2.602E-02   4.188E-01
    60  3337    58   2.893E-01   3.729E-01   2.602E-02   4.357E-01
    60    61    58   4.805E-01   6.126E-01   2.602E-02   4.357E-01
    60    60    58   0.000E+00   0.000E+00   2.602E-02   4.357E-01
    63    63    59   0.000E+00   0.000E+00   6.323E-02   8.588E-01
    63  3330    59   2.811E-01   3.147E-01   6.323E-02   8.588E-01
    63  3451    59   6.124E-01   6.774E-01   6.323E-02   8.588E-01
  3330    63    59   8.109E-01   9.084E-01   6.323E-02   9.115E-01
  3330  3330    59   0.000E+00   0.000E+00   6.323E-02   9.115E-01
  3330  3451    59   5.806E-02   8.230E-02   6.323E-02   9.115E-01
  3451    63    59   8.603E-01   9.521E-01   6.323E-02   9.024E-01
  3451  3330    59   2.828E-02   4.007E-02   6.323E-02   9.024E-01
  3451  3451    59   0.000E+00   0.000E+00   6.323E-02   9.024E-01
    58    58    60   0.000E+00   0.000E+00   1.712E-02   2.807E-01
    58    28    60   3.127E-01   4.453E-01   1.712E-02   2.807E-01
    58  3462    60   3.762E-01   5.336E-01   1.712E-02   2.807E-01
    28    58    60   6.603E-01   9.411E-01   1.712E-02   2.930E-01
    28    28    60   0.000E+00   0.000E+00   1.712E-02   2.930E-01
    28  3462    60   1.151E-02   3.618E-02   1.712E-02   2.930E-01
  3462    58    60   6.675E-01   9.477E-01   1.712E-02   2.929E-01
  3462    28    60   9.672E-03   3.041E-02   1.712E-02   2.929E-01
  3462  3462    60   0.000E+00   0.000E+00   1.712E-02   2.929E-01
    26    26    61   0.000E+00   0.000E+00   3.140E-02   4.894E-01
    26    35    61   3.031E-01   3.668E-01   3.140E-02   4.894E-01
    26    58    61   5.181E-01   6.214E-01   3.140E-02   4.894E-01
    35    26    61   7.761E-01   9.399E-01   3.140E-02   5.135E-01
    35    35    61   0.000E+00   0.000E+00   3.140E-02   5.135E-01
    35    58    61   2.340E-02   4.682E-02   3.140E-02   5.135E-01
    58    26    61   7.999E-01   9.598E-01   3.140E-02   5.102E-01
    58    35    61   1.411E-02   2.822E-02   3.140E-02   5.102E-01
    58    58    61   0.000E+00   0.000E+00   3.140E-02   5.102E-01
  3334  3334    62   0.000E+00   0.000E+00   1.177E-02   1.924E-01
  3334  3462    62   2.537E-01   4.470E-01   1.177E-02   1.924E-01
  3334  3336    62   2.950E-01   5.173E-01   1.177E-02   1.924E-01
  3462  3334    62   5.188E-01   9.155E-01   1.177E-02   2.013E-01
  3462  3462    62   0.000E+00   0.000E+00   1.177E-02   2.013E-01
  3462  3336    62   1.075E-02   4.588E-02   1.177E-02   2.013E-01
  3336  3334    62   5.252E-01   9.225E-01   1.177E-02   2.006E-01
  3336  3462    62   9.366E-03   3.993E-02   1.177E-02   2.006E-01
  3336  3336    62   0.000E+00   0.000E+00   1.177E-02   2.006E-01
  3442  3442    63   0.000E+00   0.000E+00   1.507E-01   1.970E+00
  3442  3327    63   8.473E-02   9.712E-02   1.507E-01   1.970E+00
  3442    59    63   8.558E-01   8.983E-01   1.507E-01   1.970E+00
  3327  3442    63   3.845E-02   4.408E-02   1.507E-01   1.995E+00
  3327  3327    63   0.000E+00   0.000E+00   1.507E-01   1.995E+00
  3327    59    63   9.128E-01   9.522E-01   1.507E-01   1.995E+00
    59  3442    63   2.846E-01   2.988E-01   1.507E-01   2.110E+00
    59  3327    63   6.689E-01   6.979E-01   1.507E-01   2.110E+00
    59    59    63   0.000E+00   0.000E+00   1.507E-01   2.110E+00
   242   242    64   0.000E+00   0.000E+00   4.395E-03   8.362E-02
   242   991    64   1.934E-03   2.850E-02   4.395E-03   8.362E-02
   242  3454    64   1.194E-01   7.664E-01   4.395E-03   8.362E-02
   991   242    64   1.253E-03   1.848E-02   4.395E-03   8.370E-02
   991   991    64   0.000E+00   0.000E+00   4.395E-03   8.370E-02
   991  3454    64   1.241E-01   7.906E-01   4.395E-03   8.370E-02
  3454   242    64   4.911E-02   3.198E-01   4.395E-03   8.938E-02
  3454   991    64   7.878E-02   5.088E-01   4.395E-03   8.938E-02
  3454  3454    64   0.000E+00   0.000E+00   4.395E-03   8.938E-02
  3341  3341    65   0.000E+00   0.000E+00   2.369E-03   4.895E-02
  3341  2954    65   4.943E-03   5.958E-02   2.369E-03   4.895E-02
  3341   132    65   8.630E-02   7.139E-01   2.369E-03   4.895E-02
  2954  3341    65   1.553E-02   1.870E-01   2.369E-03   4.886E-02
  2954  2954    65   0.000E+00   0.000E+00   2.369E-03   4.886E-02
  2954   132    65   5.570E-02   5.100E-01   2.369E-03   4.886E-02
   132  3341    65   7.642E-02   6.410E-01   2.369E-03   5.153E-02
   132  2954    65   1.566E-02   1.463E-01   2.369E-03   5.153E-02
   132   132    65   0.000E+00   0.000E+00   2.369E-03   5.153E-02
  3340  3340    66   0.000E+00   0.000E+00   1.803E-03   3.953E-02
  3340   132    66   2.708E-03   4.717E-02   1.803E-03   3.953E-02
  3340    74    66   6.310E-02   6.585E-01   1.803E-03   3.953E-02
   132  3340    66   3.244E-03   5.656E-02   1.803E-03   3.960E-02
   132   132    66   0.000E+00   0.000E+00   1.803E-03   3.960E-02
   132    74    66   6.074E-02   6.389E-01   1.803E-03   3.960E-02
    74  3340    66   3.840E-02   4.065E-01   1.803E-03   4.126E-02
    74   132    66   3.100E-02   3.291E-01   1.803E-03   4.126E-02
    74    74    66   0.000E+00   0.000E+00   1.803E-03   4.126E-02
  3454  3454    67   0.000E+00   0.000E+00   2.375E-03   4.900E-02
  3454  3696    67   5.090E-03   6.674E-02   2.375E-03   4.900E-02
  3454    68    67   7.405E-02   6.763E-01   2.375E-03   4.900E-02
  3696  3454    67   1.286E-02   1.686E-01   2.375E-03   4.894E-02
  3696  3696    67   0.000E+00   0.000E+00   2.375E-03   4.894E-02
  3696    68    67   5.128E-02   5.084E-01   2.375E-03   4.894E-02
    68  3454    67   6.330E-02   5.855E-01   2.375E-03   5.158E-02
    68  3696    67   1.728E-02   1.746E-01   2.375E-03   5.158E-02
    68    68    67   0.000E+00   0.000E+00   2.375E-03   5.158E-02
    67    67    68   0.000E+00   0.000E+00   1.909E-03   4.035E-02
    67  3340    68   6.247E-04   1.131E-02   1.909E-03   4.035E-02
    67   253    68   8.876E-02   7.541E-01   1.909E-03   4.035E-02
  3340    67    68   1.211E-03   2.245E-02   1.909E-03   4.174E-02
  3340  3340    68   0.000E+00   0.000E+00   1.909E-03   4.174E-02
  3340   253    68   8.440E-02   7.291E-01   1.909E-03   4.174E-02
   253    67    68   6.080E-02   5.233E-01   1.909E-03   4.247E-02
   253  3340    68   2.988E-02   2.588E-01   1.909E-03   4.247E-02
   253   253    68   0.000E+00   0.000E+00   1.909E-03   4.247E-02
    73    73    69   0.000E+00   0.000E+00   5.618E-03   1.027E-01
    73  3697    69   1.714E-01   6.998E-01   5.618E-03   1.027E-01
    73   991    69   4.207E-02   1.893E-01   5.618E-03   1.027E-01
  3697    73    69   2.023E-01   8.316E-01   5.618E-03   1.090E-01
  3697  3697    69   0.000E+00   0.000E+00   5.618E-03   1.090E-01
  3697   991    69   8.340E-03   6.096E-02   5.618E-03   1.090E-01
   991    73    69   1.476E-01   6.679E-01   5.618E-03   1.064E-01
   991  3697    69   2.480E-02   1.802E-01   5.618E-03   1.064E-01
   991   991    69   0.000E+00   0.000E+00   5.618E-03   1.064E-01
  3134  3134    70   0.000E+00   0.000E+00   8.374E-03   1.483E-01
  3134    71    70   3.947E-03   2.412E-02   8.374E-03   1.483E-01
  3134   242    70   4.198E-01   9.232E-01   8.374E-03   1.483E-01
    71  3134    70   8.277E-03   5.060E-02   8.374E-03   1.488E-01
    71    71    70   0.000E+00   0.000E+00   8.374E-03   1.488E-01
    71   242    70   3.950E-01   8.876E-01   8.374E-03   1.488E-01
   242  3134    70   2.961E-01   6.529E-01   8.374E-03   1.567E-01
   242    71    70   1.328E-01   2.994E-01   8.374E-03   1.567E-01
   242   242    70   0.000E+00   0.000E+00   8.374E-03   1.567E-01
  3336  3336    71   0.000E+00   0.000E+00   8.990E-03   1.547E-01
  3336  3463    71   2.902E-01   5.715E-01   8.990E-03   1.547E-01
  3336    70    71   1.939E-01   3.860E-01   8.990E-03   1.547E-01
  3463  3336    71   4.683E-01   9.238E-01   8.990E-03   1.620E-01
  3463  3463    71   0.000E+00   0.000E+00   8.990E-03   1.620E-01
  3463    70    71   6.220E-03   3.266E-02   8.990E-03   1.620E-01
    70  3336    71   4.536E-01   9.051E-01   8.990E-03   1.613E-01
    70  3463    71   9.026E-03   4.735E-02   8.990E-03   1.613E-01
    70    70    71   0.000E+00   0.000E+00   8.990E-03   1.613E-01
  3503  3503    72   0.000E+00   0.000E+00   2.894E-02   4.254E-01
  3503  3452    72   3.590E-02   7.450E-02   2.894E-02   4.254E-01
  3503    55    72   6.976E-01   9.052E-01   2.894E-02   4.254E-01
  3452  3503    72   2.038E-02   4.232E-02   2.894E-02   4.332E-01
  3452  3452    72   0.000E+00   0.000E+00   2.894E-02   4.332E-01
  3452    55    72   7.365E-01   9.403E-01   2.894E-02   4.332E-01
    55  3503    72   2.678E-01   3.479E-01   2.894E-02   4.534E-01
    55  3452    72   4.982E-01   6.365E-01   2.894E-02   4.534E-01
    55    55    72   0.000E+00   0.000E+00   2.894E-02   4.534E-01
    30    30    73   0.000E+00   0.000E+00   8.177E-03   1.461E-01
    30  2647    73   2.699E-03   1.752E-02   8.177E-03   1.461E-01
    30    69    73   4.600E-01   9.363E-01   8.177E-03   1.461E-01
  2647    30    73   4.874E-03   3.163E-02   8.177E-03   1.460E-01
  2647  2647    73   0.000E+00   0.000E+00   8.177E-03   1.460E-01
  2647    69    73   4.451E-01   9.167E-01   8.177E-03   1.460E-01
    69    30    73   3.045E-01   6.212E-01   8.177E-03   1.536E-01
    69  2647    73   1.632E-01   3.369E-01   8.177E-03   1.536E-01
    69    69    73   0.000E+00   0.000E+00   8.177E-03   1.536E-01
    66    66    74   0.000E+00   0.000E+00   1.771E-03   3.966E-02
    66  3595    74   4.233E-02   4.327E-01   1.771E-03   3.966E-02
    66   265    74   2.967E-02   3.058E-01   1.771E-03   3.966E-02
  3595    66    74   6.653E-02   6.886E-01   1.771E-03   4.128E-02
  3595  3595    74   0.000E+00   0.000E+00   1.771E-03   4.128E-02
